"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"中野区","0","0","0","0","33","1","5","4","5","0","0","15","1","11","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","0","0","0","5","11","3","0","5","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","0","0","0","0","4","1","1","0","0","0","0","1","1","1","0","0","0","5","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","0","3","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","0","0","0","10","2","2","0","3","8","0","0","91","0","7","1","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","0","0","0","1","0","0","0","2","2","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","0","0","0","1","4","8","2","5","2","0","1","17","1","2","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","0","0","0","3","4","5","5","2","1","0","0","36","1","2","1","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","0","0","0","2","16","16","19","6","3","0","0","40","0","6","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","0","0","0","6","12","9","1","5","3","0","0","16","0","4","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","0","0","1","5","19","11","3","1","5","0","0","92","0","9","1","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"小岩","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"八王子","0","0","0","2","1","6","1","1","1","0","0","6","0","6","0","0","0","0","0","0","0","0","0","2","3","2","1","1","0","0"
"秋川","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","0","0","0","1","21","0","4","3","0","0","1","12","0","2","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","0","0","0","1","1","6","18","6","4","0","0","30","3","5","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","0","0","0","0","11","2","5","7","4","1","0","20","0","5","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","0","0","1","1","4","2","1","7","1","0","0","19","0","3","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","0","0","1","1","1","0","5","2","1","0","0","11","0","0","2","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","0","0","0","0","3","5","4","1","1","0","0","3","0","4","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","0","0","0","0","5","2","3","1","1","0","0","6","0","3","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","0","0","0","1","1","2","1","0","0","0","0","3","1","1","1","0","0","3","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","0","0","0","0","12","2","7","10","4","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","0","0","2","1","9","4","8","1","2","0","0","27","1","5","1","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","3","0","5","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","0","0","14","67","310","139","143","114","87","1","4","676","20","125","19","1","0","30","0","0","2","1","0","7","178","142","14","25","0","0"
